date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:14:11	49830/49830	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:39%20GMT	https://www.amazonebookpublishers.co/images/bookediting/2-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/bookediting/2-min.png	(from https://www.amazonebookpublishers.co/book-editing-services)
21:14:12	257055/257055	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Mar%202025%2021:03:42%20GMT	https://www.amazonebookpublishers.co/images/tab-sec-book.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/tab-sec-book.png	(from https://www.amazonebookpublishers.co/book-editing-services)
21:14:12	245/245	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Jun%202025%2016:14:12%20GMT	https://www.amazonebookpublishers.co/index.php	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/index.11a.delayed	(from https://www.amazonebookpublishers.co/book-editing-services)
21:14:12	5220/5220	---M--	200	added ('OK')	text/javascript	date:Fri,%2028%20Feb%202025%2023:58:58%20GMT	https://www.amazonebookpublishers.co/js/form-submit.js?588251100&brand=814983	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/js/form-submit3c47.js	(from https://www.amazonebookpublishers.co/book-editing-services)
21:14:13	566/566	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:37%20GMT	https://www.amazonebookpublishers.co/images/bookcoverdesign/bookcover-icon-01.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/bookcoverdesign/bookcover-icon-01.png	(from https://www.amazonebookpublishers.co/book-cover-design-services)
21:14:13	84178/84178	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:36%20GMT	https://www.amazonebookpublishers.co/images/bookcoverdesign/1-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/bookcoverdesign/1-min.png	(from https://www.amazonebookpublishers.co/book-cover-design-services)
21:14:14	752/752	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:37%20GMT	https://www.amazonebookpublishers.co/images/bookcoverdesign/bookcover-icon-02.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/bookcoverdesign/bookcover-icon-02.png	(from https://www.amazonebookpublishers.co/book-cover-design-services)
21:14:14	783/783	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:37%20GMT	https://www.amazonebookpublishers.co/images/bookcoverdesign/bookcover-icon-03.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/bookcoverdesign/bookcover-icon-03.png	(from https://www.amazonebookpublishers.co/book-cover-design-services)
21:14:14	578/578	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:38%20GMT	https://www.amazonebookpublishers.co/images/bookcoverdesign/bookcover-icon-04.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/bookcoverdesign/bookcover-icon-04.png	(from https://www.amazonebookpublishers.co/book-cover-design-services)
21:14:15	506/506	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:38%20GMT	https://www.amazonebookpublishers.co/images/bookcoverdesign/bookcover-icon-05.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/bookcoverdesign/bookcover-icon-05.png	(from https://www.amazonebookpublishers.co/book-cover-design-services)
21:14:15	0/-1	---M--	301	error ('')			https://www.amazonebookpublishers.co/index.php	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/index.122.delayed	(from https://www.amazonebookpublishers.co/book-cover-design-services)
21:14:15	5220/5220	---M--	200	added ('OK')	text/javascript	date:Fri,%2028%20Feb%202025%2023:58:58%20GMT	https://www.amazonebookpublishers.co/js/form-submit.js?210770921&brand=814983	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/js/form-submit90fc.js	(from https://www.amazonebookpublishers.co/book-cover-design-services)
21:14:16	653/653	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:10%20GMT	https://www.amazonebookpublishers.co/images/e-bookcoverdesign/e-bookcover-01.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/e-bookcoverdesign/e-bookcover-01.png	(from https://www.amazonebookpublishers.co/ebook-cover-design-services)
21:14:16	100360/100360	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:10%20GMT	https://www.amazonebookpublishers.co/images/e-bookcoverdesign/1-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/e-bookcoverdesign/1-min.png	(from https://www.amazonebookpublishers.co/ebook-cover-design-services)
21:14:16	810/810	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:10%20GMT	https://www.amazonebookpublishers.co/images/e-bookcoverdesign/e-bookcover-02.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/e-bookcoverdesign/e-bookcover-02.png	(from https://www.amazonebookpublishers.co/ebook-cover-design-services)
21:14:17	645/645	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:11%20GMT	https://www.amazonebookpublishers.co/images/e-bookcoverdesign/e-bookcover-03.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/e-bookcoverdesign/e-bookcover-03.png	(from https://www.amazonebookpublishers.co/ebook-cover-design-services)
21:14:17	406/406	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:11%20GMT	https://www.amazonebookpublishers.co/images/e-bookcoverdesign/e-bookcover-04.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/e-bookcoverdesign/e-bookcover-04.png	(from https://www.amazonebookpublishers.co/ebook-cover-design-services)
21:14:17	0/-1	---M--	301	error ('')			https://www.amazonebookpublishers.co/index.php	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/index.129.delayed	(from https://www.amazonebookpublishers.co/ebook-cover-design-services)
21:14:17	5220/5220	---M--	200	added ('OK')	text/javascript	date:Fri,%2028%20Feb%202025%2023:58:58%20GMT	https://www.amazonebookpublishers.co/js/form-submit.js?837622719&brand=814983	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/js/form-submit901c.js	(from https://www.amazonebookpublishers.co/ebook-cover-design-services)
21:14:18	470/470	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:45%20GMT	https://www.amazonebookpublishers.co/images/bookpublishing/bookpublishing-icon-01.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/bookpublishing/bookpublishing-icon-01.png	(from https://www.amazonebookpublishers.co/book-writing-services)
21:14:18	92389/92389	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:44%20GMT	https://www.amazonebookpublishers.co/images/bookpublishing/1-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/bookpublishing/1-min.png	(from https://www.amazonebookpublishers.co/book-writing-services)
21:14:19	506/506	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:45%20GMT	https://www.amazonebookpublishers.co/images/bookpublishing/bookpublishing-icon-02.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/bookpublishing/bookpublishing-icon-02.png	(from https://www.amazonebookpublishers.co/book-writing-services)
21:14:19	306/306	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:45%20GMT	https://www.amazonebookpublishers.co/images/bookpublishing/bookpublishing-icon-03.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/bookpublishing/bookpublishing-icon-03.png	(from https://www.amazonebookpublishers.co/book-writing-services)
21:14:19	0/-1	---M--	301	error ('')			https://www.amazonebookpublishers.co/index.php	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/index.12f.delayed	(from https://www.amazonebookpublishers.co/book-writing-services)
21:14:19	5220/5220	---M--	200	added ('OK')	text/javascript	date:Fri,%2028%20Feb%202025%2023:58:58%20GMT	https://www.amazonebookpublishers.co/js/form-submit.js?1749989108&brand=814983	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/js/form-submitdf1f.js	(from https://www.amazonebookpublishers.co/book-writing-services)
21:14:20	736/736	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:42%20GMT	https://www.amazonebookpublishers.co/images/bookmarketing/bookmarketing-icon-01.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/bookmarketing/bookmarketing-icon-01.png	(from https://www.amazonebookpublishers.co/book-marketing-services)
21:14:20	96686/96686	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:42%20GMT	https://www.amazonebookpublishers.co/images/bookmarketing/1-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/bookmarketing/1-min.png	(from https://www.amazonebookpublishers.co/book-marketing-services)
21:14:20	618/618	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:42%20GMT	https://www.amazonebookpublishers.co/images/bookmarketing/bookmarketing-icon-02.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/bookmarketing/bookmarketing-icon-02.png	(from https://www.amazonebookpublishers.co/book-marketing-services)
21:14:21	695/695	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:43%20GMT	https://www.amazonebookpublishers.co/images/bookmarketing/bookmarketing-icon-03.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/bookmarketing/bookmarketing-icon-03.png	(from https://www.amazonebookpublishers.co/book-marketing-services)
21:14:21	644/644	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:43%20GMT	https://www.amazonebookpublishers.co/images/bookmarketing/bookmarketing-icon-04.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/bookmarketing/bookmarketing-icon-04.png	(from https://www.amazonebookpublishers.co/book-marketing-services)
21:14:21	0/-1	---M--	301	error ('')			https://www.amazonebookpublishers.co/index.php	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/index.136.delayed	(from https://www.amazonebookpublishers.co/book-marketing-services)
21:14:22	5220/5220	---M--	200	added ('OK')	text/javascript	date:Fri,%2028%20Feb%202025%2023:58:58%20GMT	https://www.amazonebookpublishers.co/js/form-submit.js?959218635&brand=814983	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/js/form-submit047c.js	(from https://www.amazonebookpublishers.co/book-marketing-services)
21:14:23	67533/67533	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:32%20GMT	https://www.amazonebookpublishers.co/images/biography/1-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/biography/1-min.png	(from https://www.amazonebookpublishers.co/biography-writing-services)
21:14:23	105443/105443	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:32%20GMT	https://www.amazonebookpublishers.co/images/biography/2-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/biography/2-min.png	(from https://www.amazonebookpublishers.co/biography-writing-services)
21:14:24	463/463	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:33%20GMT	https://www.amazonebookpublishers.co/images/biography/biography-icon-01.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/biography/biography-icon-01.png	(from https://www.amazonebookpublishers.co/biography-writing-services)
21:14:24	582/582	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:33%20GMT	https://www.amazonebookpublishers.co/images/biography/biography-icon-02.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/biography/biography-icon-02.png	(from https://www.amazonebookpublishers.co/biography-writing-services)
21:14:24	610/610	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:34%20GMT	https://www.amazonebookpublishers.co/images/biography/biography-icon-03.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/biography/biography-icon-03.png	(from https://www.amazonebookpublishers.co/biography-writing-services)
21:14:25	670/670	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:34%20GMT	https://www.amazonebookpublishers.co/images/biography/biography-icon-04.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/biography/biography-icon-04.png	(from https://www.amazonebookpublishers.co/biography-writing-services)
21:14:25	0/-1	---M--	301	error ('')			https://www.amazonebookpublishers.co/index.php	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/index.13f.delayed	(from https://www.amazonebookpublishers.co/biography-writing-services)
21:14:25	83181/83181	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:33%20GMT	https://www.amazonebookpublishers.co/images/biography/3-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/biography/3-min.png	(from https://www.amazonebookpublishers.co/biography-writing-services)
21:14:25	5220/5220	---M--	200	added ('OK')	text/javascript	date:Fri,%2028%20Feb%202025%2023:58:58%20GMT	https://www.amazonebookpublishers.co/js/form-submit.js?672008698&brand=814983	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/js/form-submit4073.js	(from https://www.amazonebookpublishers.co/biography-writing-services)
21:14:26	82771/82771	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:31%20GMT	https://www.amazonebookpublishers.co/images/memoirwriting/1-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/memoirwriting/1-min.png	(from https://www.amazonebookpublishers.co/memoir-writing-services)
21:14:27	1907/1907	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:32%20GMT	https://www.amazonebookpublishers.co/images/memoirwriting/memoir-icon-01.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/memoirwriting/memoir-icon-01.png	(from https://www.amazonebookpublishers.co/memoir-writing-services)
21:14:27	59750/59750	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:31%20GMT	https://www.amazonebookpublishers.co/images/memoirwriting/2-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/memoirwriting/2-min.png	(from https://www.amazonebookpublishers.co/memoir-writing-services)
21:14:27	3077/3077	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:32%20GMT	https://www.amazonebookpublishers.co/images/memoirwriting/memoir-icon-02.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/memoirwriting/memoir-icon-02.png	(from https://www.amazonebookpublishers.co/memoir-writing-services)
21:14:27	2011/2011	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:33%20GMT	https://www.amazonebookpublishers.co/images/memoirwriting/memoir-icon-03.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/memoirwriting/memoir-icon-03.png	(from https://www.amazonebookpublishers.co/memoir-writing-services)
21:14:28	1786/1786	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:33%20GMT	https://www.amazonebookpublishers.co/images/memoirwriting/memoir-icon-04.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/memoirwriting/memoir-icon-04.png	(from https://www.amazonebookpublishers.co/memoir-writing-services)
21:14:28	0/-1	---M--	301	error ('')			https://www.amazonebookpublishers.co/index.php	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/index.148.delayed	(from https://www.amazonebookpublishers.co/memoir-writing-services)
21:14:28	75494/75494	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:32%20GMT	https://www.amazonebookpublishers.co/images/memoirwriting/3-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/memoirwriting/3-min.png	(from https://www.amazonebookpublishers.co/memoir-writing-services)
21:14:28	5220/5220	---M--	200	added ('OK')	text/javascript	date:Fri,%2028%20Feb%202025%2023:58:58%20GMT	https://www.amazonebookpublishers.co/js/form-submit.js?94447592&brand=814983	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/js/form-submitf9ca.js	(from https://www.amazonebookpublishers.co/memoir-writing-services)
21:14:29	275/275	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:43%20GMT	https://www.amazonebookpublishers.co/images/bookprinting/bookprinting-icon-01.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/bookprinting/bookprinting-icon-01.png	(from https://www.amazonebookpublishers.co/book-printing-services)
21:14:29	628/628	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:43%20GMT	https://www.amazonebookpublishers.co/images/bookprinting/bookprinting-icon-02.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/bookprinting/bookprinting-icon-02.png	(from https://www.amazonebookpublishers.co/book-printing-services)
21:14:30	402/402	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:44%20GMT	https://www.amazonebookpublishers.co/images/bookprinting/bookprinting-icon-03.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/bookprinting/bookprinting-icon-03.png	(from https://www.amazonebookpublishers.co/book-printing-services)
21:14:30	482/482	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:44%20GMT	https://www.amazonebookpublishers.co/images/bookprinting/bookprinting-icon-04.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/bookprinting/bookprinting-icon-04.png	(from https://www.amazonebookpublishers.co/book-printing-services)
21:14:30	0/-1	---M--	301	error ('')			https://www.amazonebookpublishers.co/index.php	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/index.14e.delayed	(from https://www.amazonebookpublishers.co/book-printing-services)
21:14:30	5220/5220	---M--	200	added ('OK')	text/javascript	date:Fri,%2028%20Feb%202025%2023:58:58%20GMT	https://www.amazonebookpublishers.co/js/form-submit.js?319020639&brand=814983	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/js/form-submitbae8.js	(from https://www.amazonebookpublishers.co/book-printing-services)
21:14:31	39063/39063	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:01%20GMT	https://www.amazonebookpublishers.co/images/booktrailer/1-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/booktrailer/1-min.png	(from https://www.amazonebookpublishers.co/book-trailer-services)
21:14:31	0/-1	---M--	301	error ('')			https://www.amazonebookpublishers.co/index.php	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/index.153.delayed	(from https://www.amazonebookpublishers.co/book-trailer-services)
21:14:32	49769/49769	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:01%20GMT	https://www.amazonebookpublishers.co/images/booktrailer/2-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/booktrailer/2-min.png	(from https://www.amazonebookpublishers.co/book-trailer-services)
21:14:32	97772/97772	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:02%20GMT	https://www.amazonebookpublishers.co/images/booktrailer/3-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/booktrailer/3-min.png	(from https://www.amazonebookpublishers.co/book-trailer-services)
21:14:33	5220/5220	---M--	200	added ('OK')	text/javascript	date:Fri,%2028%20Feb%202025%2023:58:58%20GMT	https://www.amazonebookpublishers.co/js/form-submit.js?975772684&brand=814983	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/js/form-submit5a31.js	(from https://www.amazonebookpublishers.co/book-trailer-services)
21:14:34	74712/74712	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:23%20GMT	https://www.amazonebookpublishers.co/images/audiobook/1-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/audiobook/1-min.png	(from https://www.amazonebookpublishers.co/audiobook-publishing-services)
21:14:34	0/-1	---M--	301	error ('')			https://www.amazonebookpublishers.co/index.php	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/index.158.delayed	(from https://www.amazonebookpublishers.co/audiobook-publishing-services)
21:14:34	92422/92422	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:23%20GMT	https://www.amazonebookpublishers.co/images/audiobook/2-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/audiobook/2-min.png	(from https://www.amazonebookpublishers.co/audiobook-publishing-services)
21:14:34	5220/5220	---M--	200	added ('OK')	text/javascript	date:Fri,%2028%20Feb%202025%2023:58:58%20GMT	https://www.amazonebookpublishers.co/js/form-submit.js?86140240&brand=814983	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/js/form-submit1b46.js	(from https://www.amazonebookpublishers.co/audiobook-publishing-services)
21:14:34	57914/57914	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:24%20GMT	https://www.amazonebookpublishers.co/images/audiobook/3-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/audiobook/3-min.png	(from https://www.amazonebookpublishers.co/audiobook-publishing-services)
21:14:35	90136/90136	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:27%20GMT	https://www.amazonebookpublishers.co/images/authorwebsite/1-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/authorwebsite/1-min.png	(from https://www.amazonebookpublishers.co/author-website-design-services)
21:14:35	0/-1	---M--	301	error ('')			https://www.amazonebookpublishers.co/index.php	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/index.15c.delayed	(from https://www.amazonebookpublishers.co/author-website-design-services)
21:14:35	71973/71973	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:28%20GMT	https://www.amazonebookpublishers.co/images/authorwebsite/2-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/authorwebsite/2-min.png	(from https://www.amazonebookpublishers.co/author-website-design-services)
21:14:35	5220/5220	---M--	200	added ('OK')	text/javascript	date:Fri,%2028%20Feb%202025%2023:58:58%20GMT	https://www.amazonebookpublishers.co/js/form-submit.js?1469938032&brand=814983	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/js/form-submita0a4.js	(from https://www.amazonebookpublishers.co/author-website-design-services)
21:14:36	58401/58401	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:40%20GMT	https://www.amazonebookpublishers.co/images/bookiIllustration/1-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/bookiIllustration/1-min.png	(from https://www.amazonebookpublishers.co/book-illustration-services)
21:14:36	83917/83917	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:40%20GMT	https://www.amazonebookpublishers.co/images/bookiIllustration/2-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/bookiIllustration/2-min.png	(from https://www.amazonebookpublishers.co/book-illustration-services)
21:14:36	98863/98863	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:41%20GMT	https://www.amazonebookpublishers.co/images/bookiIllustration/3-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/bookiIllustration/3-min.png	(from https://www.amazonebookpublishers.co/book-illustration-services)
21:14:36	0/-1	---M--	301	error ('')			https://www.amazonebookpublishers.co/index.php	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/index.162.delayed	(from https://www.amazonebookpublishers.co/book-illustration-services)
21:14:37	5220/5220	---M--	200	added ('OK')	text/javascript	date:Fri,%2028%20Feb%202025%2023:58:58%20GMT	https://www.amazonebookpublishers.co/js/form-submit.js?475709130&brand=814983	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/js/form-submit017d.js	(from https://www.amazonebookpublishers.co/book-illustration-services)
21:14:37	68685/68685	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:57:41%20GMT	https://www.amazonebookpublishers.co/images/bookiIllustration/4-min.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/bookiIllustration/4-min.png	(from https://www.amazonebookpublishers.co/book-illustration-services)
21:14:37	567/567	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:08%20GMT	https://www.amazonebookpublishers.co/images/contact-phone.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/contact-phone.png	(from https://www.amazonebookpublishers.co/contact-us)
21:14:38	720/720	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:07%20GMT	https://www.amazonebookpublishers.co/images/contact-email.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/contact-email.png	(from https://www.amazonebookpublishers.co/contact-us)
21:14:38	660/660	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Feb%202025%2023:58:07%20GMT	https://www.amazonebookpublishers.co/images/contact-map.png	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/images/contact-map.png	(from https://www.amazonebookpublishers.co/contact-us)
21:14:38	0/-1	---M--	301	error ('')			https://www.amazonebookpublishers.co/index.php	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/index.167.delayed	(from https://www.amazonebookpublishers.co/contact-us)
21:14:38	5220/5220	---M--	200	added ('OK')	text/javascript	date:Fri,%2028%20Feb%202025%2023:58:58%20GMT	https://www.amazonebookpublishers.co/js/form-submit.js?1052575440&brand=814983	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/js/form-submitce30.js	(from https://www.amazonebookpublishers.co/contact-us)
21:14:39	0/-1	---M--	301	error ('')			https://www.amazonebookpublishers.co/index.php	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/index.169.delayed	(from https://www.amazonebookpublishers.co/terms-conditions)
21:14:39	5220/5220	---M--	200	added ('OK')	text/javascript	date:Fri,%2028%20Feb%202025%2023:58:58%20GMT	https://www.amazonebookpublishers.co/js/form-submit.js?607532683&brand=814983	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/js/form-submit1cc2.js	(from https://www.amazonebookpublishers.co/terms-conditions)
21:14:39	0/-1	---M--	301	error ('')			https://www.amazonebookpublishers.co/index.php	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/index.16b.delayed	(from https://www.amazonebookpublishers.co/faqs)
21:14:39	5220/5220	---M--	200	added ('OK')	text/javascript	date:Fri,%2028%20Feb%202025%2023:58:58%20GMT	https://www.amazonebookpublishers.co/js/form-submit.js?2060254441&brand=814983	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/js/form-submite5f8.js	(from https://www.amazonebookpublishers.co/faqs)
21:14:39	0/-1	---M--	301	error ('')			https://www.amazonebookpublishers.co/index.php	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/index.16d.delayed	(from https://www.amazonebookpublishers.co/privacy-policy)
21:14:40	5220/5220	---M--	200	added ('OK')	text/javascript	date:Fri,%2028%20Feb%202025%2023:58:58%20GMT	https://www.amazonebookpublishers.co/js/form-submit.js?208182083&brand=814983	C:/My%20Web%20Sites/Ebook/www.amazonebookpublishers.co/js/form-submit8ac9.js	(from https://www.amazonebookpublishers.co/privacy-policy)
